,team_abbrv,team_name,box_score_data,box_score_id,season,home_team,home_team_innings_data,home_team_other_data,away_team,away_team_innings_data,away_team_other_data,team_side,result,blown_leads
0,CHW_2012,Chicago White Sox,"{'home_team': {'team_name': 'Texas Rangers', 'inning_data': {'1': '0', '2': '1', '3': '2', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '3', 'hits': '10', 'errors': '2'}}, 'away_team': {'team_name': 'Chicago White Sox', 'inning_data': {'1': '1', '2': '0', '3': '2', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '1'}, 'other_box_score_data': {'runs': '4', 'hits': '5', 'errors': '0'}}}",CHW20120407,2012,Texas Rangers,"['0', '1', '2', '0', '0', '0', '0', '0', '0']","{'runs': '3', 'hits': '10', 'errors': '2'}",Chicago White Sox,"['1', '0', '2', '0', '0', '0', '0', '0', '1']","{'runs': '4', 'hits': '5', 'errors': '0'}",away,1.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,CIN_2012,Cincinnati Reds,"{'home_team': {'team_name': 'Cincinnati Reds', 'inning_data': {'1': '1', '2': '0', '3': '0', '4': '0', '5': '0', '6': '1', '7': '0', '8': '2', '9': 'X'}, 'other_box_score_data': {'runs': '4', 'hits': '10', 'errors': '1'}}, 'away_team': {'team_name': 'Miami Marlins', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '0', 'hits': '3', 'errors': '1'}}}",CIN20120405,2012,Cincinnati Reds,"['1', '0', '0', '0', '0', '1', '0', '2', 'X']","{'runs': '4', 'hits': '10', 'errors': '1'}",Miami Marlins,"['0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '0', 'hits': '3', 'errors': '1'}",home,1.0,0.0
0,CIN_2012,Cincinnati Reds,"{'home_team': {'team_name': 'Cincinnati Reds', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '2', '5': '0', '6': '0', '7': '0', '8': '1', '9': '0'}, 'other_box_score_data': {'runs': '3', 'hits': '6', 'errors': '0'}}, 'away_team': {'team_name': 'Miami Marlins', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '1', '5': '3', '6': '0', '7': '2', '8': '2', '9': '0'}, 'other_box_score_data': {'runs': '8', 'hits': '12', 'errors': '1'}}}",CIN20120407,2012,Cincinnati Reds,"['0', '0', '0', '2', '0', '0', '0', '1', '0']","{'runs': '3', 'hits': '6', 'errors': '0'}",Miami Marlins,"['0', '0', '0', '1', '3', '0', '2', '2', '0']","{'runs': '8', 'hits': '12', 'errors': '1'}",home,0.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,CLE_2012,Cleveland Indians,"{'home_team': {'team_name': 'Cleveland Indians', 'inning_data': {'1': '0', '2': '4', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0', '10': '0', '11': '0', '12': '0', '13': '0', '14': '0', '15': '0', '16': '0'}, 'other_box_score_data': {'runs': '4', 'hits': '7', 'errors': '0'}}, 'away_team': {'team_name': 'Toronto Blue Jays', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '1', '5': '0', '6': '0', '7': '0', '8': '0', '9': '3', '10': '0', '11': '0', '12': '0', '13': '0', '14': '0', '15': '0', '16': '3'}, 'other_box_score_data': {'runs': '7', 'hits': '10', 'errors': '1'}}}",CLE20120405,2012,Cleveland Indians,"['0', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '4', 'hits': '7', 'errors': '0'}",Toronto Blue Jays,"['0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '3']","{'runs': '7', 'hits': '10', 'errors': '1'}",home,0.0,1.0
0,CLE_2012,Cleveland Indians,"{'home_team': {'team_name': 'Cleveland Indians', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '2', '6': '0', '7': '0', '8': '0', '9': '1', '10': '0', '11': '0', '12': '1'}, 'other_box_score_data': {'runs': '4', 'hits': '5', 'errors': '0'}}, 'away_team': {'team_name': 'Toronto Blue Jays', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '2', '8': '0', '9': '1', '10': '0', '11': '0', '12': '4'}, 'other_box_score_data': {'runs': '7', 'hits': '8', 'errors': '1'}}}",CLE20120407,2012,Cleveland Indians,"['0', '0', '0', '0', '2', '0', '0', '0', '1', '0', '0', '1']","{'runs': '4', 'hits': '5', 'errors': '0'}",Toronto Blue Jays,"['0', '0', '0', '0', '0', '0', '2', '0', '1', '0', '0', '4']","{'runs': '7', 'hits': '8', 'errors': '1'}",home,0.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,COL_2012,Colorado Rockies,"{'home_team': {'team_name': 'Houston Astros', 'inning_data': {'1': '1', '2': '0', '3': '0', '4': '2', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '3', 'hits': '5', 'errors': '4'}}, 'away_team': {'team_name': 'Colorado Rockies', 'inning_data': {'1': '0', '2': '0', '3': '3', '4': '0', '5': '0', '6': '0', '7': '0', '8': '1', '9': '1'}, 'other_box_score_data': {'runs': '5', 'hits': '8', 'errors': '0'}}}",COL20120406,2012,Houston Astros,"['1', '0', '0', '2', '0', '0', '0', '0', '0']","{'runs': '3', 'hits': '5', 'errors': '4'}",Colorado Rockies,"['0', '0', '3', '0', '0', '0', '0', '1', '1']","{'runs': '5', 'hits': '8', 'errors': '0'}",away,1.0,0.0
0,COL_2012,Colorado Rockies,"{'home_team': {'team_name': 'Houston Astros', 'inning_data': {'1': '1', '2': '0', '3': '0', '4': '2', '5': '1', '6': '1', '7': '1', '8': '1', '9': 'X'}, 'other_box_score_data': {'runs': '7', 'hits': '10', 'errors': '0'}}, 'away_team': {'team_name': 'Colorado Rockies', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '1', '9': '2'}, 'other_box_score_data': {'runs': '3', 'hits': '7', 'errors': '3'}}}",COL20120407,2012,Houston Astros,"['1', '0', '0', '2', '1', '1', '1', '1', 'X']","{'runs': '7', 'hits': '10', 'errors': '0'}",Colorado Rockies,"['0', '0', '0', '0', '0', '0', '0', '1', '2']","{'runs': '3', 'hits': '7', 'errors': '3'}",away,0.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,DET_2012,Detroit Tigers,"{'home_team': {'team_name': 'Detroit Tigers', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '1', '8': '1', '9': '1'}, 'other_box_score_data': {'runs': '3', 'hits': '10', 'errors': '1'}}, 'away_team': {'team_name': 'Boston Red Sox', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '2'}, 'other_box_score_data': {'runs': '2', 'hits': '5', 'errors': '0'}}}",DET20120405,2012,Detroit Tigers,"['0', '0', '0', '0', '0', '0', '1', '1', '1']","{'runs': '3', 'hits': '10', 'errors': '1'}",Boston Red Sox,"['0', '0', '0', '0', '0', '0', '0', '0', '2']","{'runs': '2', 'hits': '5', 'errors': '0'}",home,1.0,0.0
0,DET_2012,Detroit Tigers,"{'home_team': {'team_name': 'Detroit Tigers', 'inning_data': {'1': '2', '2': '0', '3': '0', '4': '3', '5': '2', '6': '1', '7': '2', '8': '0', '9': 'X'}, 'other_box_score_data': {'runs': '10', 'hits': '12', 'errors': '0'}}, 'away_team': {'team_name': 'Boston Red Sox', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '0', 'hits': '7', 'errors': '2'}}}",DET20120407,2012,Detroit Tigers,"['2', '0', '0', '3', '2', '1', '2', '0', 'X']","{'runs': '10', 'hits': '12', 'errors': '0'}",Boston Red Sox,"['0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '0', 'hits': '7', 'errors': '2'}",home,1.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,HOU_2012,Houston Astros,"{'home_team': {'team_name': 'Houston Astros', 'inning_data': {'1': '1', '2': '0', '3': '0', '4': '2', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '3', 'hits': '5', 'errors': '4'}}, 'away_team': {'team_name': 'Colorado Rockies', 'inning_data': {'1': '0', '2': '0', '3': '3', '4': '0', '5': '0', '6': '0', '7': '0', '8': '1', '9': '1'}, 'other_box_score_data': {'runs': '5', 'hits': '8', 'errors': '0'}}}",HOU20120406,2012,Houston Astros,"['1', '0', '0', '2', '0', '0', '0', '0', '0']","{'runs': '3', 'hits': '5', 'errors': '4'}",Colorado Rockies,"['0', '0', '3', '0', '0', '0', '0', '1', '1']","{'runs': '5', 'hits': '8', 'errors': '0'}",home,0.0,0.0
0,HOU_2012,Houston Astros,"{'home_team': {'team_name': 'Houston Astros', 'inning_data': {'1': '1', '2': '0', '3': '0', '4': '2', '5': '1', '6': '1', '7': '1', '8': '1', '9': 'X'}, 'other_box_score_data': {'runs': '7', 'hits': '10', 'errors': '0'}}, 'away_team': {'team_name': 'Colorado Rockies', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '1', '9': '2'}, 'other_box_score_data': {'runs': '3', 'hits': '7', 'errors': '3'}}}",HOU20120407,2012,Houston Astros,"['1', '0', '0', '2', '1', '1', '1', '1', 'X']","{'runs': '7', 'hits': '10', 'errors': '0'}",Colorado Rockies,"['0', '0', '0', '0', '0', '0', '0', '1', '2']","{'runs': '3', 'hits': '7', 'errors': '3'}",home,1.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,KCR_2012,Kansas City Royals,"{'home_team': {'team_name': 'Los Angeles Angels of Anaheim', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '5', '9': 'X'}, 'other_box_score_data': {'runs': '5', 'hits': '9', 'errors': '2'}}, 'away_team': {'team_name': 'Kansas City Royals', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '0', 'hits': '4', 'errors': '0'}}}",KCR20120406,2012,Los Angeles Angels of Anaheim,"['0', '0', '0', '0', '0', '0', '0', '5', 'X']","{'runs': '5', 'hits': '9', 'errors': '2'}",Kansas City Royals,"['0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '0', 'hits': '4', 'errors': '0'}",away,0.0,0.0
0,KCR_2012,Kansas City Royals,"{'home_team': {'team_name': 'Los Angeles Angels of Anaheim', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '2', '8': '0', '9': '1'}, 'other_box_score_data': {'runs': '3', 'hits': '9', 'errors': '1'}}, 'away_team': {'team_name': 'Kansas City Royals', 'inning_data': {'1': '2', '2': '1', '3': '0', '4': '0', '5': '1', '6': '1', '7': '0', '8': '1', '9': '0'}, 'other_box_score_data': {'runs': '6', 'hits': '12', 'errors': '1'}}}",KCR20120407,2012,Los Angeles Angels of Anaheim,"['0', '0', '0', '0', '0', '0', '2', '0', '1']","{'runs': '3', 'hits': '9', 'errors': '1'}",Kansas City Royals,"['2', '1', '0', '0', '1', '1', '0', '1', '0']","{'runs': '6', 'hits': '12', 'errors': '1'}",away,1.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,LAA_2012,Los Angeles Angels of Anaheim,"{'home_team': {'team_name': 'Los Angeles Angels of Anaheim', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '5', '9': 'X'}, 'other_box_score_data': {'runs': '5', 'hits': '9', 'errors': '2'}}, 'away_team': {'team_name': 'Kansas City Royals', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '0', 'hits': '4', 'errors': '0'}}}",LAA20120406,2012,Los Angeles Angels of Anaheim,"['0', '0', '0', '0', '0', '0', '0', '5', 'X']","{'runs': '5', 'hits': '9', 'errors': '2'}",Kansas City Royals,"['0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '0', 'hits': '4', 'errors': '0'}",home,1.0,0.0
0,LAA_2012,Los Angeles Angels of Anaheim,"{'home_team': {'team_name': 'Los Angeles Angels of Anaheim', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '2', '8': '0', '9': '1'}, 'other_box_score_data': {'runs': '3', 'hits': '9', 'errors': '1'}}, 'away_team': {'team_name': 'Kansas City Royals', 'inning_data': {'1': '2', '2': '1', '3': '0', '4': '0', '5': '1', '6': '1', '7': '0', '8': '1', '9': '0'}, 'other_box_score_data': {'runs': '6', 'hits': '12', 'errors': '1'}}}",LAA20120407,2012,Los Angeles Angels of Anaheim,"['0', '0', '0', '0', '0', '0', '2', '0', '1']","{'runs': '3', 'hits': '9', 'errors': '1'}",Kansas City Royals,"['2', '1', '0', '0', '1', '1', '0', '1', '0']","{'runs': '6', 'hits': '12', 'errors': '1'}",home,0.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,LAD_2012,Los Angeles Dodgers,"{'home_team': {'team_name': 'San Diego Padres', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '1', '7': '0', '8': '2', '9': '0'}, 'other_box_score_data': {'runs': '3', 'hits': '5', 'errors': '3'}}, 'away_team': {'team_name': 'Los Angeles Dodgers', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '2', '5': '1', '6': '0', '7': '0', '8': '2', '9': '0'}, 'other_box_score_data': {'runs': '5', 'hits': '7', 'errors': '0'}}}",LAD20120405,2012,San Diego Padres,"['0', '0', '0', '0', '0', '1', '0', '2', '0']","{'runs': '3', 'hits': '5', 'errors': '3'}",Los Angeles Dodgers,"['0', '0', '0', '2', '1', '0', '0', '2', '0']","{'runs': '5', 'hits': '7', 'errors': '0'}",away,1.0,0.0
0,LAD_2012,Los Angeles Dodgers,"{'home_team': {'team_name': 'San Diego Padres', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '0', 'hits': '3', 'errors': '2'}}, 'away_team': {'team_name': 'Los Angeles Dodgers', 'inning_data': {'1': '2', '2': '0', '3': '2', '4': '0', '5': '2', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '6', 'hits': '10', 'errors': '0'}}}",LAD20120406,2012,San Diego Padres,"['0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '0', 'hits': '3', 'errors': '2'}",Los Angeles Dodgers,"['2', '0', '2', '0', '2', '0', '0', '0', '0']","{'runs': '6', 'hits': '10', 'errors': '0'}",away,1.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,MIA_2012,Miami Marlins,"{'home_team': {'team_name': 'Miami Marlins', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '1', '9': '0'}, 'other_box_score_data': {'runs': '1', 'hits': '4', 'errors': '0'}}, 'away_team': {'team_name': 'St. Louis Cardinals', 'inning_data': {'1': '2', '2': '1', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '1', '9': '0'}, 'other_box_score_data': {'runs': '4', 'hits': '13', 'errors': '0'}}}",MIA20120404,2012,Miami Marlins,"['0', '0', '0', '0', '0', '0', '0', '1', '0']","{'runs': '1', 'hits': '4', 'errors': '0'}",St. Louis Cardinals,"['2', '1', '0', '0', '0', '0', '0', '1', '0']","{'runs': '4', 'hits': '13', 'errors': '0'}",home,0.0,0.0
0,MIA_2012,Miami Marlins,"{'home_team': {'team_name': 'Cincinnati Reds', 'inning_data': {'1': '1', '2': '0', '3': '0', '4': '0', '5': '0', '6': '1', '7': '0', '8': '2', '9': 'X'}, 'other_box_score_data': {'runs': '4', 'hits': '10', 'errors': '1'}}, 'away_team': {'team_name': 'Miami Marlins', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '0', 'hits': '3', 'errors': '1'}}}",MIA20120405,2012,Cincinnati Reds,"['1', '0', '0', '0', '0', '1', '0', '2', 'X']","{'runs': '4', 'hits': '10', 'errors': '1'}",Miami Marlins,"['0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '0', 'hits': '3', 'errors': '1'}",away,0.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,MIL_2012,Milwaukee Brewers,"{'home_team': {'team_name': 'Milwaukee Brewers', 'inning_data': {'1': '2', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '3'}, 'other_box_score_data': {'runs': '5', 'hits': '10', 'errors': '1'}}, 'away_team': {'team_name': 'St. Louis Cardinals', 'inning_data': {'1': '0', '2': '1', '3': '4', '4': '1', '5': '0', '6': '1', '7': '1', '8': '0', '9': '3'}, 'other_box_score_data': {'runs': '11', 'hits': '16', 'errors': '0'}}}",MIL20120406,2012,Milwaukee Brewers,"['2', '0', '0', '0', '0', '0', '0', '0', '3']","{'runs': '5', 'hits': '10', 'errors': '1'}",St. Louis Cardinals,"['0', '1', '4', '1', '0', '1', '1', '0', '3']","{'runs': '11', 'hits': '16', 'errors': '0'}",home,1.0,0.0
0,MIL_2012,Milwaukee Brewers,"{'home_team': {'team_name': 'Milwaukee Brewers', 'inning_data': {'1': '0', '2': '1', '3': '0', '4': '0', '5': '0', '6': '3', '7': '0', '8': '2', '9': 'X'}, 'other_box_score_data': {'runs': '6', 'hits': '8', 'errors': '0'}}, 'away_team': {'team_name': 'St. Louis Cardinals', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '0', 'hits': '6', 'errors': '1'}}}",MIL20120407,2012,Milwaukee Brewers,"['0', '1', '0', '0', '0', '3', '0', '2', 'X']","{'runs': '6', 'hits': '8', 'errors': '0'}",St. Louis Cardinals,"['0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '0', 'hits': '6', 'errors': '1'}",home,1.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,MIN_2012,Minnesota Twins,"{'home_team': {'team_name': 'Baltimore Orioles', 'inning_data': {'1': '2', '2': '0', '3': '0', '4': '1', '5': '0', '6': '1', '7': '0', '8': '0', '9': 'X'}, 'other_box_score_data': {'runs': '4', 'hits': '6', 'errors': '0'}}, 'away_team': {'team_name': 'Minnesota Twins', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '2'}, 'other_box_score_data': {'runs': '2', 'hits': '6', 'errors': '0'}}}",MIN20120406,2012,Baltimore Orioles,"['2', '0', '0', '1', '0', '1', '0', '0', 'X']","{'runs': '4', 'hits': '6', 'errors': '0'}",Minnesota Twins,"['0', '0', '0', '0', '0', '0', '0', '0', '2']","{'runs': '2', 'hits': '6', 'errors': '0'}",away,0.0,0.0
0,MIN_2012,Minnesota Twins,"{'home_team': {'team_name': 'Baltimore Orioles', 'inning_data': {'1': '0', '2': '1', '3': '2', '4': '3', '5': '0', '6': '0', '7': '2', '8': '0', '9': 'X'}, 'other_box_score_data': {'runs': '8', 'hits': '13', 'errors': '1'}}, 'away_team': {'team_name': 'Minnesota Twins', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '2', '9': '0'}, 'other_box_score_data': {'runs': '2', 'hits': '7', 'errors': '2'}}}",MIN20120407,2012,Baltimore Orioles,"['0', '1', '2', '3', '0', '0', '2', '0', 'X']","{'runs': '8', 'hits': '13', 'errors': '1'}",Minnesota Twins,"['0', '0', '0', '0', '0', '0', '0', '2', '0']","{'runs': '2', 'hits': '7', 'errors': '2'}",away,0.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,NYM_2012,New York Mets,"{'home_team': {'team_name': 'New York Mets', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '1', '7': '0', '8': '0', '9': 'X'}, 'other_box_score_data': {'runs': '1', 'hits': '7', 'errors': '0'}}, 'away_team': {'team_name': 'Atlanta Braves', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '0', 'hits': '4', 'errors': '1'}}}",NYM20120405,2012,New York Mets,"['0', '0', '0', '0', '0', '1', '0', '0', 'X']","{'runs': '1', 'hits': '7', 'errors': '0'}",Atlanta Braves,"['0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '0', 'hits': '4', 'errors': '1'}",home,1.0,0.0
0,NYM_2012,New York Mets,"{'home_team': {'team_name': 'New York Mets', 'inning_data': {'1': '1', '2': '0', '3': '0', '4': '1', '5': '1', '6': '0', '7': '1', '8': '0', '9': 'X'}, 'other_box_score_data': {'runs': '4', 'hits': '13', 'errors': '0'}}, 'away_team': {'team_name': 'Atlanta Braves', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '2', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '2', 'hits': '7', 'errors': '0'}}}",NYM20120407,2012,New York Mets,"['1', '0', '0', '1', '1', '0', '1', '0', 'X']","{'runs': '4', 'hits': '13', 'errors': '0'}",Atlanta Braves,"['0', '0', '0', '0', '2', '0', '0', '0', '0']","{'runs': '2', 'hits': '7', 'errors': '0'}",home,1.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,NYY_2012,New York Yankees,"{'home_team': {'team_name': 'Tampa Bay Rays', 'inning_data': {'1': '4', '2': '0', '3': '1', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '2'}, 'other_box_score_data': {'runs': '7', 'hits': '12', 'errors': '1'}}, 'away_team': {'team_name': 'New York Yankees', 'inning_data': {'1': '0', '2': '2', '3': '4', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '6', 'hits': '9', 'errors': '0'}}}",NYY20120406,2012,Tampa Bay Rays,"['4', '0', '1', '0', '0', '0', '0', '0', '2']","{'runs': '7', 'hits': '12', 'errors': '1'}",New York Yankees,"['0', '2', '4', '0', '0', '0', '0', '0', '0']","{'runs': '6', 'hits': '9', 'errors': '0'}",away,0.0,0.0
0,NYY_2012,New York Yankees,"{'home_team': {'team_name': 'Tampa Bay Rays', 'inning_data': {'1': '2', '2': '1', '3': '1', '4': '0', '5': '0', '6': '2', '7': '2', '8': '0', '9': 'X'}, 'other_box_score_data': {'runs': '8', 'hits': '10', 'errors': '1'}}, 'away_team': {'team_name': 'New York Yankees', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '2', '5': '0', '6': '0', '7': '0', '8': '0', '9': '4'}, 'other_box_score_data': {'runs': '6', 'hits': '9', 'errors': '1'}}}",NYY20120407,2012,Tampa Bay Rays,"['2', '1', '1', '0', '0', '2', '2', '0', 'X']","{'runs': '8', 'hits': '10', 'errors': '1'}",New York Yankees,"['0', '0', '0', '2', '0', '0', '0', '0', '4']","{'runs': '6', 'hits': '9', 'errors': '1'}",away,0.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,OAK_2012,Oakland Athletics,"{'home_team': {'team_name': 'Oakland Athletics', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '1', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0', '10': '0', '11': '0'}, 'other_box_score_data': {'runs': '1', 'hits': '6', 'errors': '1'}}, 'away_team': {'team_name': 'Seattle Mariners', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '1', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0', '10': '0', '11': '2'}, 'other_box_score_data': {'runs': '3', 'hits': '9', 'errors': '1'}}}",OAK20120328,2012,Oakland Athletics,"['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0']","{'runs': '1', 'hits': '6', 'errors': '1'}",Seattle Mariners,"['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '2']","{'runs': '3', 'hits': '9', 'errors': '1'}",home,0.0,0.0
0,OAK_2012,Oakland Athletics,"{'home_team': {'team_name': 'Oakland Athletics', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '3', '8': '1', '9': 'X'}, 'other_box_score_data': {'runs': '4', 'hits': '7', 'errors': '0'}}, 'away_team': {'team_name': 'Seattle Mariners', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '1', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '1', 'hits': '3', 'errors': '0'}}}",OAK20120329,2012,Oakland Athletics,"['0', '0', '0', '0', '0', '0', '3', '1', 'X']","{'runs': '4', 'hits': '7', 'errors': '0'}",Seattle Mariners,"['0', '0', '0', '0', '0', '0', '1', '0', '0']","{'runs': '1', 'hits': '3', 'errors': '0'}",home,1.0,0.0
0,nan_2012,,,,,,,,,,,,,
0,nan_2012,,,,,,,,,,,,,
0,PHI_2012,Philadelphia Phillies,"{'home_team': {'team_name': 'Pittsburgh Pirates', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '0', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '0', 'hits': '2', 'errors': '0'}}, 'away_team': {'team_name': 'Philadelphia Phillies', 'inning_data': {'1': '0', '2': '0', '3': '0', '4': '0', '5': '0', '6': '0', '7': '1', '8': '0', '9': '0'}, 'other_box_score_data': {'runs': '1', 'hits': '8', 'errors': '0'}}}",PHI20120405,2012,Pittsburgh Pirates,"['0', '0', '0', '0', '0', '0', '0', '0', '0']","{'runs': '0', 'hits': '2', 'errors': '0'}",Philadelphia Phillies,"['0', '0', '0', '0', '0', '0', '1', '0', '0']","{'runs': '1', 'hits': '8', 'errors': '0'}",away,1.0,0.0
